#           M M*dndlog10m_ dndlog10m_3778      f(sig)_  lnsigma_3778        mgtm_       mltm_  neff_3778  sigma_3778
  7.07946e+09  7.10254e+09    1.00326e+00  2.03664e-01     -1.751641  4.76743e+10 2.57681e+10  -1.908627    5.764053
  7.94328e+09  7.16588e+09    9.02131e-01  2.05888e-01     -1.730739  4.73176e+10 2.61290e+10  -1.910791    5.644823
  8.91251e+09  7.27189e+09    8.15919e-01  2.08137e-01     -1.709801  4.69567e+10 2.64941e+10  -1.906618    5.527864
  1.00000e+10  7.33026e+09    7.33026e-01  2.10408e-01     -1.688830  4.65916e+10 2.68627e+10  -1.909739    5.413144
  1.12202e+10  7.41653e+09    6.60998e-01  2.12692e-01     -1.667913  4.62229e+10 2.72362e+10  -1.908756    5.301095
  1.25893e+10  7.52278e+09    5.97555e-01  2.15002e-01     -1.646935  4.58495e+10 2.76137e+10  -1.905015    5.191046
  1.41254e+10  7.57511e+09    5.36276e-01  2.17330e-01     -1.625964  4.54720e+10 2.79949e+10  -1.909206    5.083317
  1.58489e+10  7.67551e+09    4.84292e-01  2.19672e-01     -1.605016  4.50907e+10 2.83812e+10  -1.906533    4.977939
  1.77828e+10  7.77392e+09    4.37160e-01  2.22039e-01     -1.584000  4.47045e+10 2.87713e+10  -1.904320    4.874413
  1.99526e+10  7.83241e+09    3.92551e-01  2.24418e-01     -1.563027  4.43144e+10 2.91657e+10  -1.907778    4.773250
  2.23872e+10  7.94267e+09    3.54786e-01  2.26814e-01     -1.542039  4.39200e+10 2.95648e+10  -1.904105    4.674111
  2.51189e+10  8.02059e+09    3.19306e-01  2.29232e-01     -1.520994  4.35209e+10 2.99678e+10  -1.905026    4.576773
  2.81838e+10  8.09889e+09    2.87359e-01  2.31658e-01     -1.500008  4.31179e+10 3.03757e+10  -1.905913    4.481726
  3.16228e+10  8.21719e+09    2.59850e-01  2.34102e-01     -1.478971  4.27100e+10 3.07880e+10  -1.901524    4.388427
  3.54813e+10  8.27663e+09    2.33267e-01  2.36562e-01     -1.457911  4.22977e+10 3.12044e+10  -1.905081    4.296975
  3.98107e+10  8.37929e+09    2.10478e-01  2.39028e-01     -1.436892  4.18813e+10 3.16262e+10  -1.902937    4.207600
  4.46684e+10  8.49345e+09    1.90145e-01  2.41513e-01     -1.415803  4.14594e+10 3.20523e+10  -1.899430    4.119794
  5.01187e+10  8.54991e+09    1.70593e-01  2.44004e-01     -1.394733  4.10334e+10 3.24827e+10  -1.903426    4.033896
